,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
tsat030061,73.09,,,66.51,,,,,62.09,0.0,,,3.0,,,,,0.0,0.0
tsat030062,130.56,,,,,,,,139.53,0.0,,,,,,,,0.0,0.0
tsat030063,92.63,,,91.47,,,,,83.91,0.0,,,4.0,,,,,0.0,0.0
tsat030064,76.76,,,,,,,,68.28,0.0,,,,,,,,0.0,0.0
tsat030065,79.24,,,,,,,,67.33,0.0,,,,,,,,0.0,0.0
tsat030066,81.4,,,,,,,,70.9,0.0,,,,,,,,0.0,0.0
tsat030069,,,,86.23,,,,,80.52,,,,1.0,,,,,0.0,0.0
tsat030070,55.51,,,,,,,,46.56,0.0,,,,,,,,0.0,0.0
tsat030071,56.71,,,,,,,,47.58,0.0,,,,,,,,0.0,0.0
tsat030073,53.41,,,47.98,,,,,44.79,0.0,,,1.0,,,,,0.0,0.0
tsat030074,49.91,,,53.1,,,,,50.89,0.0,,,1.0,,,,,0.0,0.0
tsat030075,49.48,,,,,,,,50.42,0.0,,,,,,,,0.0,0.0
tsat030076,61.26,,,,,,,,51.9,0.0,,,,,,,,0.0,0.0
tsat030077,52.63,,,47.76,,,,,44.59,0.0,,,3.0,,,,,0.0,0.0
tsat030078,56.78,,,,,,,,51.98,0.0,,,,,,,,0.0,0.0
tsat030079,55.71,,,49.39,,,,,,0.0,,,8.0,,,,,,8.0
tsat030080,59.88,,,52.42,,,,,50.24,0.0,,,13.0,,,,,0.0,0.0
tsat030081,49.68,,,44.32,,,,,,0.0,,,3.0,,,,,,3.0
tsat030083,51.72,,,,,,,,47.84,0.0,,,,,,,,0.0,0.0
tsat040005,57.0,,,38.05,,,,,,0.0,,,21.0,,,,,,21.0
tsat040010,10.59,,,9.91,,,,,,0.0,,,4.0,,,,,,4.0
tsat040011,57.63,,,37.94,,,,,,0.0,,,8.0,,,,,,8.0
tsat040012,35.02,,,32.69,,,,,,0.0,,,4.0,,,,,,4.0
tsat040013,15.26,,,12.68,,,,,,0.0,,,2.0,,,,,,2.0
tsat040019,,,,11.45,,,,,10.68,,,,10.0,,,,,0.0,0.0
tsat060001,76.23,,,,,,,,92.17,0.0,,,,,,,,0.0,0.0
tsat060003,114.53,,,,,,,,105.55,0.0,,,,,,,,0.0,0.0
tsat060004,111.98,,,108.62,,,,,103.2,0.0,,,25.0,,,,,0.0,0.0
tsat060005,101.93,,,108.41,,,,,102.99,0.0,,,1.0,,,,,0.0,0.0
tsat060006,347.53,,,306.44,,,,,291.12,0.0,,,1.0,,,,,0.0,0.0
tsat060008,138.97,,,122.54,,,,,116.42,0.0,,,1.0,,,,,0.0,0.0
tsat060009,118.15,,,125.63,,,,,,0.0,,,2.0,,,,,,0.0
tsat060013,159.64,,,,,,,,199.87,0.0,,,,,,,,0.0,0.0
tsat060014,161.68,,,,,,,,181.98,0.0,,,,,,,,0.0,0.0
tsat060017,80.26,,,69.78,,,,,66.88,0.0,,,2.0,,,,,0.0,0.0
tsat060018,57.82,,,72.25,,,,,69.25,0.0,,,1.0,,,,,0.0,0.0
tsat090001,,,,39.86,,,,,37.54,,,,19.0,,,,,0.0,0.0
tsat090002,52.48,,,45.86,,,,,43.17,0.0,,,18.0,,,,,0.0,0.0
tsat090003,91.37,,,81.29,,,,,,0.0,,,13.0,,,,,,13.0
tsat090004,91.98,,,81.29,,,,,76.53,0.0,,,16.0,,,,,0.0,0.0
tsat090005,88.63,,,78.44,,,,,73.86,0.0,,,23.0,,,,,0.0,0.0
tsat090010,121.04,,,115.12,,,,,107.47,0.0,,,3.0,,,,,0.0,0.0
tsat090011,,,,65.25,,,,,60.91,,,,4.0,,,,,0.0,0.0
tsat090012,76.68,,,67.25,,,,,63.89,0.0,,,14.0,,,,,0.0,0.0
tsat090014,102.82,,,98.85,,,,,,0.0,,,1.0,,,,,,1.0
tsat090020,,,,116.44,,,,,108.99,,,,2.0,,,,,0.0,0.0
tsat090021,116.65,,,,,,,,130.12,0.0,,,,,,,,0.0,0.0
valclei110082,,,,66.6,,68.68,,,,,,,11.0,,0.0,,,,11.0
valclei1101103,359.42,,,286.38,,292.33,,,,0.0,,,1.0,,0.0,,,,1.0
valclei110289,78.57,,,78.25,,71.99,,,,0.0,,,5.0,,0.0,,,,0.0
valclei110885,119.13,,,128.8,,118.5,,,,0.0,,,4.0,,0.0,,,,0.0
valclei110989,63.97,,,56.69,,59.02,,,,0.0,,,6.0,,0.0,,,,6.0
valclei1110100,226.44,,,204.34,,,,,,0.0,,,3.0,,,,,,3.0
valclei111182,78.34,,,,,103.07,,,,0.0,,,,,0.0,,,,0.0
valclei111382,113.62,,,112.33,,105.41,,,,0.0,,,1.0,,0.0,,,,0.0
valclei111476,98.93,,,66.1,,68.83,,,,0.0,,,1.0,,0.0,,,,1.0
valclei111591,,,,74.39,,68.44,,,,,,,2.0,,0.0,,,,0.0
valclei111680,84.92,,,108.1,,110.32,,,,0.0,,,2.0,,0.0,,,,0.0
valclei111680al,328.36,,,296.31,,,,,,0.0,,,1.0,,,,,,1.0
valclei111687,98.64,,,109.15,,110.32,,,,0.0,,,2.0,,0.0,,,,0.0
valclei111882,339.07,,,,,243.02,,,,0.0,,,,,0.0,,,,0.0
valclei111982,337.88,,,,,233.43,,,,0.0,,,,,0.0,,,,0.0
valclei111985,253.44,,,,,270.81,,,,0.0,,,,,0.0,,,,0.0
valclei113683,,,,81.05,,78.12,,,,,,,1.0,,0.0,,,,0.0
valclei113789,179.03,,,129.28,,145.56,,,,0.0,,,13.0,,0.0,,,,13.0
valclei113882,56.27,,,,,49.62,,,,0.0,,,,,0.0,,,,0.0
valclei114080,234.51,,,158.9,,162.19,,,,0.0,,,7.0,,0.0,,,,7.0
valclei114182,90.55,,,79.32,,,,,,0.0,,,3.0,,,,,,3.0
valclei114383,197.01,,,177.78,,,,,,0.0,,,2.0,,,,,,2.0
valclei114782,98.56,,,101.74,,104.54,,,,0.0,,,3.0,,0.0,,,,0.0
valclei114895,,,,96.38,,108.04,,,,,,,2.0,,0.0,,,,2.0
valclei115088,104.41,,,95.87,,,,,,0.0,,,4.0,,,,,,4.0
valclei115392,251.13,,,161.6,,210.9,,,,0.0,,,15.0,,0.0,,,,15.0
valclei115482,126.16,,,63.9,,,,,,0.0,,,6.0,,,,,,6.0
valclei115588,194.21,,,162.89,,203.01,,,,0.0,,,16.0,,0.0,,,,16.0
valclei115989,258.66,,,235.69,,,,,,0.0,,,2.0,,,,,,2.0
valclei116182,459.08,,,370.73,,,,,,0.0,,,8.0,,,,,,8.0
valclei1164100,257.65,,,210.61,,,,,,0.0,,,57.0,,,,,,57.0
valclei1165100,401.92,,,210.61,,,,,,0.0,,,55.0,,,,,,55.0
valclei1165100al,397.45,,,271.78,,,,,,0.0,,,9.0,,,,,,9.0
valclei116782,68.14,,,62.17,,,,,,0.0,,,7.0,,,,,,7.0
valclei116890,96.41,,,58.59,,,,,,0.0,,,1.0,,,,,,1.0
valclei116990,193.51,,,133.0,,,,,,0.0,,,7.0,,,,,,7.0
valclei117395,166.98,,,158.12,,153.81,,,,0.0,,,2.0,,0.0,,,,0.0
valclei117477,166.98,,,150.69,,153.81,,,,0.0,,,5.0,,0.0,,,,5.0
valclei117595,90.53,,,,,85.38,,,,0.0,,,,,0.0,,,,0.0
valclei117680,90.53,,,,,85.38,,,,0.0,,,,,0.0,,,,0.0
valclei117687,130.59,,,114.4,,,,,,0.0,,,2.0,,,,,,2.0
valclei118089al,238.05,,,214.81,,,,,,0.0,,,4.0,,,,,,4.0
valclei118282,180.38,,,162.77,,,,,,0.0,,,4.0,,,,,,4.0
valclei118389al,314.9,,,211.12,,,,,,0.0,,,1.0,,,,,,1.0
valclei120280,,,,97.16,,105.16,,,,,,,2.0,,0.0,,,,2.0
valclei121892,98.56,,,89.35,,,,,,0.0,,,2.0,,,,,,2.0
valclei122782,94.94,,,89.16,,,,,,0.0,,,2.0,,,,,,2.0
valclei124587,43.73,,,53.84,,,,,,0.0,,,1.0,,,,,,0.0
valclei125083,306.87,,,263.49,,,,,,0.0,,,24.0,,,,,,24.0
valclei126480,,,,164.74,,181.91,,,,,,,5.0,,0.0,,,,5.0
valclei126580,,,,168.7,,181.91,,,,,,,3.0,,0.0,,,,3.0
valclei127189,81.87,,,73.89,,,,,,0.0,,,1.0,,,,,,1.0
valclei127989al,,,,135.45,,146.94,,,,,,,1.0,,0.0,,,,1.0
valclei140070,120.63,,,80.84,,134.01,,,,0.0,,,4.0,,0.0,,,,4.0
valclei140582,111.58,,,80.43,,108.04,,,,0.0,,,1.0,,0.0,,,,1.0
valclei147882,,,,178.0,,192.66,,,,,,,7.0,,0.0,,,,7.0
valclei17057570,22.91,,,25.89,,,,,,0.0,,,14.0,,,,,,0.0
valclei17058268,27.54,,,25.89,,,,,,0.0,,,17.0,,,,,,17.0
valclei17058782,22.91,,,24.82,,,,,,0.0,,,14.0,,,,,,0.0
valclei17059287,22.91,,,24.82,,,,,,0.0,,,32.0,,,,,,0.0
valclei17259297,44.97,,,48.38,,,,,,0.0,,,34.0,,,,,,0.0
valclei17269287,60.31,,,44.11,,,,,,0.0,,,26.0,,,,,,26.0
valclei175795102,41.94,,,48.81,,,,,,0.0,,,20.0,,,,,,0.0
valclei220682,65.63,,,55.13,,,,,,0.0,,,3.0,,,,,,3.0
valclei220775,42.55,,,37.12,,37.53,,,,0.0,,,1.0,,0.0,,,,1.0
valclei220785,,,,37.12,,37.53,,,,,,,1.0,,0.0,,,,1.0
valclei220790,,,,37.12,,37.53,,,,,,,1.0,,0.0,,,,1.0
valclei220882,,,,38.07,,39.55,,,,,,,6.0,,0.0,,,,6.0
valclei220885,,,,38.36,,39.55,,,,,,,1.0,,0.0,,,,1.0
valclei220887,,,,38.36,,39.55,,,,,,,2.0,,0.0,,,,2.0
valclei221085,,,,52.42,,53.0,,,,,,,1.0,,0.0,,,,1.0
valclei221182,78.03,,,,,53.0,,,,0.0,,,,,0.0,,,,0.0
valclei221192,,,,52.42,,53.0,,,,,,,1.0,,0.0,,,,1.0
valclei221892,56.21,,,43.81,,44.29,,,,0.0,,,9.0,,0.0,,,,9.0
valclei222182,70.7,,,63.25,,63.93,,,,0.0,,,2.0,,0.0,,,,2.0
valclei222580,,,,137.41,,126.43,,,,,,,1.0,,0.0,,,,0.0
valclei222687,137.25,,,137.41,,126.43,,,,0.0,,,2.0,,0.0,,,,0.0
valclei222688,115.47,,,,,126.43,,,,0.0,,,,,0.0,,,,0.0
valclei222782,,,,37.37,,38.53,,,,,,,3.0,,0.0,,,,3.0
valclei222792,,,,37.37,,38.53,,,,,,,1.0,,0.0,,,,1.0
valclei223092,91.76,,,,,84.78,,,,0.0,,,,,0.0,,,,0.0
valclei223192,75.52,,,67.57,,84.78,,,,0.0,,,2.0,,0.0,,,,2.0
valclei223287,66.65,,,58.21,,73.77,,,,0.0,,,2.0,,0.0,,,,2.0
valclei223382,,,,91.91,,84.55,,,,,,,1.0,,0.0,,,,0.0
valclei223988,,,,59.77,,60.43,,,,,,,1.0,,0.0,,,,1.0
valclei224192,57.53,,,,,50.73,,,,0.0,,,,,0.0,,,,0.0
valclei224580,,,,38.89,,51.78,,,,,,,18.0,,0.0,,,,18.0
valclei224587,,,,38.89,,51.78,,,,,,,36.0,,0.0,,,,36.0
valclei224688,,,,46.04,,42.37,,,,,,,1.0,,0.0,,,,0.0
valclei224777,,,,41.74,,42.18,,,,,,,2.0,,0.0,,,,2.0
valclei224782,,,,41.74,,42.18,,,,,,,1.0,,0.0,,,,1.0
valclei224787,,,,41.74,,42.18,,,,,,,2.0,,0.0,,,,2.0
valclei224877,30.7,,,,,26.72,,,,0.0,,,,,0.0,,,,0.0
valclei224882,,,,29.05,,26.72,,,,,,,3.0,,0.0,,,,0.0
valclei224887,,,,26.44,,26.72,,,,,,,2.0,,0.0,,,,2.0
valclei225087,147.76,,,133.34,,136.09,,,,0.0,,,10.0,,0.0,,,,10.0
valclei225187,147.76,,,133.34,,136.09,,,,0.0,,,2.0,,0.0,,,,2.0
valclei225377,80.5,,,80.16,,73.76,,,,0.0,,,6.0,,0.0,,,,0.0
valclei225382,,,,80.16,,73.76,,,,,,,4.0,,0.0,,,,0.0
valclei225388,94.21,,,,,73.71,,,,0.0,,,,,0.0,,,,0.0
valclei225482,,,,44.81,,41.23,,,,,,,7.0,,0.0,,,,0.0
valclei225682,64.99,,,57.6,,58.78,,,,0.0,,,8.0,,0.0,,,,8.0
valclei225682p,,,,54.8,,60.52,,,,,,,3.0,,0.0,,,,3.0
valclei225882,,,,58.29,,53.63,,,,,,,2.0,,0.0,,,,0.0
valclei226287,,,,53.46,,51.53,,,,,,,2.0,,0.0,,,,0.0
valclei226582,53.88,,,44.28,,47.51,,,,0.0,,,17.0,,0.0,,,,17.0
valclei227189,65.07,,,44.96,,45.9,,,,0.0,,,3.0,,0.0,,,,3.0
valclei227282,,,,219.69,,202.11,,,,,,,2.0,,0.0,,,,0.0
valclei228087,,,,57.19,,57.82,,,,,,,3.0,,0.0,,,,3.0
valclei228282,78.21,,,,,71.67,,,,0.0,,,,,0.0,,,,0.0
valclei228482,,,,48.24,,44.4,,,,,,,6.0,,0.0,,,,0.0
valclei228680,,,,44.11,,50.38,,,,,,,2.0,,0.0,,,,2.0
valclei228880,35.74,,,27.56,,27.85,,,,0.0,,,1.0,,0.0,,,,1.0
valclei228887,33.01,,,25.97,,27.04,,,,0.0,,,29.0,,0.0,,,,29.0
valclei228895,31.99,,,27.56,,27.85,,,,0.0,,,3.0,,0.0,,,,3.0
valclei229487,102.29,,,92.3,,94.21,,,,0.0,,,3.0,,0.0,,,,3.0
valclei229792,,,,37.87,,36.13,,,,,,,2.0,,0.0,,,,0.0
valclei229975,41.82,,,,,36.87,,,,0.0,,,,,0.0,,,,0.0
valclei229990,,,,36.47,,36.87,,,,,,,3.0,,0.0,,,,3.0
valclei33005,34.33,,,27.0,,,,,,0.0,,,10.0,,,,,,10.0
valclei330182,66.95,,,62.84,,60.56,,,,0.0,,,4.0,,0.0,,,,0.0
valclei33025,31.14,,,32.57,,,,,,0.0,,,5.0,,,,,,0.0
valclei33029,26.73,,,22.65,,,,,,0.0,,,26.0,,,,,,26.0
valclei33032,23.68,,,29.51,,,,,,0.0,,,3.0,,,,,,0.0
valclei33041,38.1,,,31.3,,,,,,0.0,,,2.0,,,,,,2.0
valclei33046,44.84,,,44.0,,,,,,0.0,,,1.0,,,,,,1.0
valclei330576,44.77,,,36.23,,34.01,,,,0.0,,,1.0,,0.0,,,,0.0
valclei330588,,,,32.66,,34.01,,,,,,,4.0,,0.0,,,,4.0
valclei33088,67.19,,,62.02,,,,,,0.0,,,3.0,,,,,,3.0
valclei330992,,,,72.2,,69.56,,,,,,,2.0,,0.0,,,,0.0
valclei331392,60.25,,,42.4,,61.31,,,,0.0,,,172.0,,0.0,,,,172.0
valclei33180,78.64,,,73.53,,,,,,0.0,,,3.0,,,,,,3.0
valclei332079,,,,32.08,,30.11,,,,,,,2.0,,0.0,,,,0.0
valclei332188,,,,246.96,,249.64,,,,,,,1.0,,0.0,,,,1.0
valclei332288,,,,282.93,,267.94,,,,,,,1.0,,0.0,,,,0.0
valclei332487,,,,82.72,,79.73,,,,,,,4.0,,0.0,,,,0.0
valclei333083,,,,45.64,,44.87,,,,,,,1.0,,0.0,,,,0.0
valclei334787,,,,73.65,,76.65,,,,,,,4.0,,0.0,,,,4.0
valclei334987,,,,45.18,,63.43,,,,,,,151.0,,0.0,,,,151.0
valclei335087,,,,36.59,,43.78,,,,,,,1.0,,0.0,,,,1.0
valclei336087,,,,101.17,,126.95,,,,,,,1.0,,0.0,,,,1.0
valclei336182,83.43,,,72.82,,83.17,,,,0.0,,,1.0,,0.0,,,,1.0
valclei336187,74.07,,,66.27,,83.17,,,,0.0,,,9.0,,0.0,,,,9.0
valclei336271,,,,70.89,,80.96,,,,,,,1.0,,0.0,,,,1.0
valclei337089,46.57,,,40.62,,50.99,,,,0.0,,,18.0,,0.0,,,,18.0
valclei337189,,,,67.14,,82.56,,,,,,,2.0,,0.0,,,,2.0
valclei337282,,,,76.93,,96.51,,,,,,,3.0,,0.0,,,,3.0
valclei337292,104.96,,,76.93,,96.51,,,,0.0,,,1.0,,0.0,,,,1.0
valclei337382,,,,93.85,,117.75,,,,,,,3.0,,0.0,,,,3.0
valclei337392,,,,103.11,,117.75,,,,,,,2.0,,0.0,,,,2.0
valclei337888,,,,54.94,,51.57,,,,,,,2.0,,0.0,,,,0.0
valclei338289,183.75,,,165.82,,172.65,,,,0.0,,,2.0,,0.0,,,,2.0
valclei338777,,,,86.06,,90.42,,,,,,,2.0,,0.0,,,,2.0
valclei339087,,,,61.78,,77.5,,,,,,,2.0,,0.0,,,,2.0
valclei339192,,,,82.68,,103.76,,,,,,,1.0,,0.0,,,,1.0
valclei44005,49.41,,,49.2,,,,,,0.0,,,4.0,,,,,,4.0
valclei44018,79.82,,,68.15,,,,,,0.0,,,2.0,,,,,,2.0
valclei440282,118.97,,,81.32,,,,,,0.0,,,44.0,,,,,,44.0
valclei440282al,161.33,,,138.32,,,,,,0.0,,,17.0,,,,,,17.0
valclei44033,46.06,,,45.21,,,,,,0.0,,,3.0,,,,,,3.0
valclei44034,34.66,,,29.95,,,,,,0.0,,,6.0,,,,,,6.0
valclei44037,46.73,,,41.45,,,,,,0.0,,,2.0,,,,,,2.0
valclei44046,55.16,,,43.36,,,,,,0.0,,,3.0,,,,,,3.0
valclei44050,31.02,,,27.01,,,,,,0.0,,,22.0,,,,,,22.0
valclei44051,31.02,,,26.78,,,,,,0.0,,,5.0,,,,,,5.0
valclei44053,32.6,,,26.78,,,,,,0.0,,,7.0,,,,,,7.0
valclei44056,56.58,,,49.21,,,,,,0.0,,,2.0,,,,,,2.0
valclei44057,50.49,,,47.14,,,,,,0.0,,,2.0,,,,,,2.0
valclei44058,77.75,,,57.11,,,,,,0.0,,,1.0,,,,,,1.0
valclei44061,76.59,,,64.0,,,,,,0.0,,,2.0,,,,,,2.0
valclei44063,36.92,,,34.56,,,,,,0.0,,,4.0,,,,,,4.0
valclei44092,72.46,,,70.42,,,,,,0.0,,,1.0,,,,,,1.0
valclei44097,81.17,,,86.57,,,,,,0.0,,,1.0,,,,,,0.0
valclei44098,51.66,,,41.07,,,,,,0.0,,,18.0,,,,,,18.0
valclei44099,62.73,,,39.71,,54.1,,,,0.0,,,204.0,,0.0,,,,204.0
valclei44107,108.28,,,98.87,,,,,,0.0,,,5.0,,,,,,5.0
valclei44111,83.56,,,57.41,,,,,,0.0,,,6.0,,,,,,6.0
valclei44147,64.92,,,52.37,,,,,,0.0,,,2.0,,,,,,2.0
valclei44160,108.47,,,97.92,,,,,,0.0,,,1.0,,,,,,1.0
valclei44162,105.12,,,93.1,,,,,,0.0,,,2.0,,,,,,2.0
valclei44210,89.48,,,80.88,,,,,,0.0,,,3.0,,,,,,3.0
valclei44211,67.08,,,56.99,,,,,,0.0,,,5.0,,,,,,5.0
valclei44226,71.11,,,60.4,,,,,,0.0,,,3.0,,,,,,3.0
valclei442288,131.7,,,113.08,,,,,,0.0,,,5.0,,,,,,5.0
valclei444580,61.85,,,59.58,,,,,,0.0,,,6.0,,,,,,6.0
valclei44999,100.3,,,66.98,,,,,,0.0,,,2.0,,,,,,2.0
valclei550687,144.25,,,137.88,,132.88,,,,0.0,,,1.0,,0.0,,,,0.0
valclei551080,,,,279.62,,282.64,,,,,,,2.0,,0.0,,,,2.0
valclei551687,144.79,,,,,133.35,,,,0.0,,,,,0.0,,,,0.0
valclei552482,150.02,,,135.39,,,,,,0.0,,,2.0,,,,,,2.0
valclei5525100,210.2,,,163.06,,213.93,,,,0.0,,,1.0,,0.0,,,,1.0
valclei556280,,,,112.85,,114.07,,,,,,,2.0,,0.0,,,,2.0
valclei556287,,,,112.85,,114.07,,,,,,,2.0,,0.0,,,,2.0
valclei556380,,,,112.85,,114.07,,,,,,,11.0,,0.0,,,,11.0
valclei556387,,,,106.34,,114.07,,,,,,,1.0,,0.0,,,,1.0
valclei5567105,,,,208.77,,213.08,,,,,,,1.0,,0.0,,,,1.0
valclei559890,,,,197.86,,214.15,,,,,,,1.0,,0.0,,,,1.0
valcleico2000,,,,86.09,,89.04,,,,,,,3.0,,0.0,,,,3.0
valcleico2001,,,,95.11,,98.36,,,,,,,1.0,,0.0,,,,1.0
valcleico2002,,,,147.06,,148.17,,,,,,,1.0,,0.0,,,,1.0
valcleico2004,,,,75.57,,76.15,,,,,,,3.0,,0.0,,,,3.0
valcleico2005,,,,65.47,,151.61,,,,,,,1.0,,0.0,,,,1.0
valcleico2007,,,,146.59,,151.61,,,,,,,1.0,,0.0,,,,1.0
valcleico2008,,,,124.2,,128.45,,,,,,,11.0,,0.0,,,,11.0
valcleico2025,,,,95.52,,96.23,,,,,,,13.0,,0.0,,,,13.0
valcleimr3002,,,,128.1,,160.0,,,,,,,9.0,,0.0,,,,9.0
valcleimr3003,,,,82.54,,91.46,,,,,,,3.0,,0.0,,,,3.0
valcleipk100080al,389.22,,,332.47,,,,,,0.0,,,1.0,,,,,,1.0
valcleipk100180,147.17,,,107.74,,,,,,0.0,,,14.0,,,,,,14.0
valcleivc02002,,,,836.74,,865.28,,,,,,,1.0,,0.0,,,,1.0
valcleivc02003,,,,237.76,,245.87,,,,,,,1.0,,0.0,,,,1.0
valcleivc1004c,98.73,,,67.04,,,,,,0.0,,,9.0,,,,,,9.0
valcleivc1006,165.11,,,133.07,,,,,,0.0,,,9.0,,,,,,9.0
valcleivc100d,,,,175.15,,215.81,,,,,,,5.0,,0.0,,,,5.0
valcleivc101,18.94,,,13.74,,,,,,0.0,,,9.0,,,,,,9.0
valcleivc102,20.49,,,14.28,,,,,,0.0,,,23.0,,,,,,23.0
valcleivc1020,68.67,,,,,56.65,,,,0.0,,,,,0.0,,,,0.0
valcleivc103,17.56,,,16.67,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc1030,89.65,,,74.95,,,,,,0.0,,,11.0,,,,,,11.0
valcleivc1030b,,,,57.05,,64.7,,,,,,,2.0,,0.0,,,,2.0
valcleivc104,21.63,,,13.89,,,,,,0.0,,,122.0,,,,,,122.0
valcleivc105,20.38,,,14.28,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc1050,63.94,,,39.57,,56.02,,,,0.0,,,2.0,,0.0,,,,2.0
valcleivc106,38.64,,,23.58,,,,,,0.0,,,15.0,,,,,,15.0
valcleivc106a,31.7,,,25.03,,,,,,0.0,,,9.0,,,,,,9.0
valcleivc107,34.86,,,31.72,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc107a,40.04,,,29.55,,,,,,0.0,,,7.0,,,,,,7.0
valcleivc108,23.82,,,21.53,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc110,29.43,,,23.04,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc111,24.87,,,21.87,,24.5,,,,0.0,,,5.0,,0.0,,,,5.0
valcleivc112,25.39,,,,,28.35,,,,0.0,,,,,0.0,,,,0.0
valcleivc113,31.43,,,23.85,,24.99,,,,0.0,,,7.0,,0.0,,,,7.0
valcleivc114,28.88,,,22.8,,27.77,,,,0.0,,,7.0,,0.0,,,,7.0
valcleivc115,29.77,,,29.07,,,,,,0.0,,,13.0,,,,,,13.0
valcleivc118,26.98,,,23.55,,26.9,,,,0.0,,,4.0,,0.0,,,,4.0
valcleivc118a,,,,23.55,,26.9,,,,,,,2.0,,0.0,,,,2.0
valcleivc118b,26.98,,,21.72,,26.9,,,,0.0,,,9.0,,0.0,,,,9.0
valcleivc118c,26.98,,,23.55,,26.9,,,,0.0,,,4.0,,0.0,,,,4.0
valcleivc120,35.36,,,30.66,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc122a,48.24,,,39.09,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc123,94.25,,,79.38,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc123a,93.24,,,79.38,,,,,,0.0,,,7.0,,,,,,7.0
valcleivc123b,95.55,,,89.15,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc123c,117.56,,,79.38,,119.88,,,,0.0,,,8.0,,0.0,,,,8.0
valcleivc123d,95.56,,,79.38,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc123f,94.25,,,79.38,,,,,,0.0,,,18.0,,,,,,18.0
valcleivc123g,124.65,,,,,129.13,,,,0.0,,,,,0.0,,,,0.0
valcleivc123h,128.66,,,,,132.55,,,,0.0,,,,,0.0,,,,0.0
valcleivc123j,127.99,,,108.96,,132.55,,,,0.0,,,8.0,,0.0,,,,8.0
valcleivc123k,62.75,,,50.44,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc123l,100.19,,,123.27,,,,,,0.0,,,2.0,,,,,,0.0
valcleivc123t,,,,109.59,,129.02,,,,,,,17.0,,0.0,,,,17.0
valcleivc125,20.0,,,12.96,,,,,,0.0,,,157.0,,,,,,157.0
valcleivc127,23.09,,,16.2,,,,,,0.0,,,34.0,,,,,,34.0
valcleivc128,13.23,,,8.56,,,,,,0.0,,,70.0,,,,,,70.0
valcleivc129a,,,,28.33,,32.1,,,,,,,3.0,,0.0,,,,3.0
valcleivc131,23.7,,,18.71,,,,,,0.0,,,45.0,,,,,,45.0
valcleivc132a,44.6,,,31.5,,,,,,0.0,,,13.0,,,,,,13.0
valcleivc132b,38.42,,,30.11,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc132c,48.48,,,31.31,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc132d,47.12,,,30.11,,,,,,0.0,,,107.0,,,,,,107.0
valcleivc133,30.06,,,24.19,,,,,,0.0,,,31.0,,,,,,31.0
valcleivc133a,38.0,,,23.26,,,,,,0.0,,,13.0,,,,,,13.0
valcleivc134a,53.92,,,43.1,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc135a,73.33,,,106.23,,,,,,0.0,,,2.0,,,,,,0.0
valcleivc138b,69.56,,,,,59.17,,,,0.0,,,,,0.0,,,,0.0
valcleivc138c,56.83,,,46.69,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc138f,,,,173.96,,215.12,,,,,,,2.0,,0.0,,,,2.0
valcleivc140a,32.16,,,25.43,,,,,,0.0,,,38.0,,,,,,38.0
valcleivc142,,,,79.82,,91.2,,,,,,,1.0,,0.0,,,,1.0
valcleivc142a,45.26,,,38.79,,,,,,0.0,,,27.0,,,,,,27.0
valcleivc142c,215.55,,,202.61,,240.81,,,,0.0,,,1.0,,0.0,,,,1.0
valcleivc143,49.23,,,46.54,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc143a,50.96,,,44.04,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc143b,50.96,,,41.87,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc143d,91.16,,,60.79,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc143e,139.41,,,125.84,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc143g,60.9,,,45.68,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc144a,63.12,,,53.2,,62.97,,,,0.0,,,10.0,,0.0,,,,10.0
valcleivc145,81.32,,,54.24,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc147,,,,199.52,,183.66,,,,,,,1.0,,0.0,,,,0.0
valcleivc150,141.17,,,120.17,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc151a,151.77,,,121.85,,165.99,,,,0.0,,,1.0,,0.0,,,,1.0
