CODIGO_INTERNO;COD_FABRICANTE;NOME_FANTASIA;PRODUTO;QTDE_EMB;UNIDADE_MEDIDA;QTDE_SPNORTE;PRECO_SPNORTE;QTDE_ABC;PRECO_ABC;QTDE_SPLESTE;PRECO_SPLESTE
6,28044E+11;VC158C;VALCLEI;FLANGE CONEXAO RAPIDA SUPERIOR RADIADOR;1;PC;B;34,9;B;34,9;B;34,9
6,28044E+11;VC112;VALCLEI;TUBO D'AGUA MOTOR C/AR QUENTE;1;PC;B;22,61;A;15,26;A;22,61
6,28044E+11;VC123;VALCLEI;TUBO D'AGUA MOTOR;1;PC;A;78,74;A;78,74;A;78,74
6,28044E+11;VC120;VALCLEI;TUBO D'AGUA MOTOR S/AR QUENTE;1;PC;A;26,25;B;26,12;A;28,06
6,28044E+11;VC142A;VALCLEI;FLANGE DO TERMOSTATO;1;PC;B;36,9;B;34,52;B;36,9
6,28044E+11;1183.89AL;VALCLEI;VALVULA TERMO C/CARCACA FLANGE CURVA;1;PC;B;185,49;A;259,61;A;259,61
6,28044E+11;4451.92;VALCLEI;VALVULA TERMOSTATICA SECUNDARIA REFIL;1;PC;B;74,72;B;74,72;B;74,72
6,28044E+11;1.101.103;VALCLEI;VALVULA TERMOSTATICA ELETRICA C/FLANGE;1;PC;A;268,91;A;268,91;A;268,91
6,28044E+11;VC312H;VALCLEI;FLANGE CONECTOR ENTRADA CABECOTE;1;PC;B;33,46;A;33,46;B;33,46
6,28044E+11;VC634;VALCLEI;TUBO D'AGUA MOTOR;1;PC;B;36,03;B;36,03;B;36,03
6,28044E+11;VC682A;VALCLEI;TUBO D'AGUA MOTOR;1;PC;A;74,6;A;74,6;B;74,6
6,28044E+11;44200;VALCLEI;SENSOR TEMPERATURA;1;PC;A;60,89;A;60,89;A;60,89
6,28044E+11;5599.90;VALCLEI;VALVULA TERMOSTATICA C/CARCACA S/SENSOR;1;PC;A;176,25;A;176,25;A;176,25
6,28044E+11;VC253F;VALCLEI;FLANGE CARCACA BOMBA D'AGUA;1;PC;A;205,27;A;205,27;A;205,27
6,28044E+11;VC639B;VALCLEI;TUBO D'AGUA MOTOR;1;PC;A;83,61;;0;;0
6,28057E+11;44067;VALCLEI;SENSOR TEMPERATURA PLUG ELETRONICO;1;PC;B;50,75;B;50,75;B;50,75
6,28057E+11;33005;VALCLEI;SENSOR TEMPERATURA;1;PC;B;27,15;A;26,43;A;27,15
6,30044E+11;BC4471404790RC;DENSO;COMPRESSOR AR CONDICIONADO;1;PC;A;1025,46;;0;;0
6,30044E+11;BC4471406160RC;DENSO;COMPRESSOR AR CONDICIONADO;1;PC;A;1421,35;;0;;0
6,3005E+11;BC4477506960RC;DENSO;CONDENSADOR AR CONDICIONADO;1;PC;B;399,07;;0;;0
7,01021E+11;SYNTIUM800HM15W50;PETRONAS;OLEO MOTOR SEMI SYNTIUM 800HM 15W50;1;LT;B;31,05;;0;;0
7,01021E+11;SYNTIUM70000W40;PETRONAS;OLEO MOTOR SINTETICO SYNTIUM 7000 0W40;1;LT;B;77,3;;0;B;71,18
7,01021E+11;SELENIAK15W40SN;PETRONAS;OLEO MOTOR SEMI SELENIA K 15W40 SN PLUS;1;LT;B;25,8;;0;B;25,8
7,01021E+11;SPRINTAF30020W50;PETRONAS;OLEO MINERAL SPRIN F300 20W50 P/MOTO 1L;1;LT;B;21,87;B;21,87;B;21,87
7,0207E+11;CARLUB;SNAP-ON;ANTI-FERRUGEM DESENGRIPANTE 300ML;1;FR;B;6,56;B;6,56;B;6,56
7,03021E+11;LAMOAT0046;MAXON OIL;OLEO MOTOR MINERAL PREMIUM 20W50 SL;1;LT;A;16,05;;0;;0
7,05071E+11;2679364;HENKEL;VEDA ROSCA/FLANGE ALT PRES VIOL 5156 15G;1;FR;B;28,62;B;28,62;;0
7,06021E+11;FLUDS293SO1;TIRRENO;OLEO FLUIDO FREIO DOT4 LV CLASSE 6 500ML;1;FR;B;26,62;B;25,5;B;22,32
7,0605E+11;FLUDS303FU1;TIRRENO;ADITIVO RADIADOR CONCENTRADO LARANJA 1L;1;LT;B;25,81;B;25,81;B;25,49
7,06057E+11;FLUDS186DC1;TIRRENO;ADITIVO COMB CARBOMOVE FLEX T9 250ML;1;FR;B;13,23;;0;B;13,23
7,20025E+11;CIR0301;PERFECT;CILINDRO RODA;1;PC;B;14,56;B;14,56;;0
7,20025E+11;CIR0601;PERFECT;CILINDRO RODA;1;PC;B;76,57;B;69,05;B;80,49
7,20025E+11;CIR0812;PERFECT;CILINDRO RODA;1;PC;B;38,95;B;38,95;B;38,95
7,20025E+11;CIR0810;PERFECT;CILINDRO RODA;1;PC;B;70,89;;0;A;70,89
7,20025E+11;CIR0106;PERFECT;CILINDRO RODA;1;PC;A;37,66;A;39,15;A;40,6
7,2003E+11;BDJ0225SP;PERFECT;BANDEJA INFERIOR C/BUCHA S/ PIVO LE;1;PC;A;316,48;;0;A;332,65
7,2003E+11;BDJ0427;PERFECT;BANDEJA DIANTEIRA C/PIVO LE;1;PC;A;409,29;;0;A;409,29
7,2003E+11;BDJ3100;PERFECT;BANDEJA DIANTEIRA C/PIVO LD;1;PC;B;299,82;;0;A;299,82
7,2003E+11;BDJ2401;PERFECT;BANDEJA INFERIOR C/PIVO LE;1;PC;A;341,73;A;341,73;A;341,73
7,2003E+11;TDI50201;PERFECT;TERMINAL DIRECAO INTERNO-LONGO;1;PC;B;58,17;;0;B;58,17
7,2003E+11;TDI1008;PERFECT;TERMINAL DE DIRECAO DIREITO;1;PC;B;53,56;B;53,56;A;53,56
7,2003E+11;TDI1009;PERFECT;TERMINAL DE DIRECAO ESQUERDO;1;PC;B;50,27;B;50,27;A;50,27
7,2003E+11;TDI1020;PERFECT;TERMINAL DE DIRECAO DIREITO;1;PC;B;36,8;B;36,8;B;36,8
7,2003E+11;TDI1033;PERFECT;TERMINAL DE DIRECAO DIR/ESQ;1;PC;B;43,78;B;43,78;B;43,78
7,2003E+11;TDI1045;PERFECT;TERMINAL DE DIRECAO ESQ/DIR;1;PC;B;42,36;B;42,36;B;42,36
7,2003E+11;TDI1088;PERFECT;TERMINAL DIRECAO LD;1;PC;B;48,57;B;48,57;B;48,57
7,2003E+11;TDI0134;PERFECT;TERMINAL DIRECAO LE;1;PC;B;55,48;B;55,48;B;55,48
7,2003E+11;TDI1108;PERFECT;TERMINAL DIRECAO DIREITO;1;PC;B;48,75;B;48,75;B;48,75
7,2003E+11;TDI0342;PERFECT;TERMINAL DIRECAO;1;PC;B;56,63;B;56,63;B;56,63
7,2003E+11;BRD4558;PERFECT;AXIAL DIRECAO;1;PC;B;36,67;B;36,67;B;36,67
7,20033E+11;BRD5115;PERFECT;AXIAL DIRECAO M16X1,5 / M14X1,5/300MM;1;PC;B;35,39;B;35,39;B;35,39
7,20033E+11;BRD4529;PERFECT;AXIAL DIRECAO;1;PC;B;33,5;B;33,5;B;33,5
7,20033E+11;BRD0189;PERFECT;AXIAL DIRECAO 295MM;1;PC;A;40,67;A;39,22;A;40,67
7,20033E+11;BRD0506;PERFECT;AXIAL DIRECAO MACHO 194MM;1;PC;B;36,33;;0;A;36,33
7,20033E+11;BRD0613;PERFECT;AXIAL DIRECAO MACHO 205MM;1;PC;B;63,87;A;57,99;B;63,87
7,20033E+11;KBT3306;PERFECT;BIELETA DIANTEIRA;1;PC;A;30,08;;0;;0
7,20033E+11;KBT2400;PERFECT;BIELETA DIANTEIRA LD/LE;1;PC;B;45,96;A;45,96;A;45,96
7,20034E+11;PVI9170;PERFECT;PIVO INFERIOR;1;PC;B;81,38;;0;A;81,38
7,20034E+11;PVS1020;PERFECT;PIVO SUPERIOR;1;PC;B;39,73;B;39,73;B;39,73
7,20034E+11;PVI1021;PERFECT;PIVO INFERIOR LD/LE COM PORCA/PARAFUSO;1;PC;B;57,12;B;57,12;B;57,12
7,20034E+11;PVI1026;PERFECT;PIVO SUSPENSAO DIANTEIRA;1;PC;B;34,81;B;37,35;B;34,81
7,20034E+11;PVI1003;PERFECT;PIVO SUSPENSAO ESQ/DIR 15MM;1;PC;B;39,46;B;39,46;B;39,46
7,20034E+11;PVS1023;PERFECT;PIVO SUPERIOR;1;PC;B;41,61;B;41,61;B;41,61
7,20034E+11;PVI1047;PERFECT;PIVO INFERIOR LD / LE;1;PC;B;45,29;B;45,29;B;45,29
7,20034E+11;PVI1039;PERFECT;PIVO INFERIOR ESQ/DIR;1;PC;B;41,16;B;41,16;B;41,16
7,20034E+11;PVI1110;PERFECT;PIVO INFERIOR ESQ/DIR(FIXA 2 P/FUSOS);1;PC;B;62,5;B;62,5;B;62,5
7,20034E+11;PVI9171;PERFECT;PIVO INFERIOR;1;PC;B;73,06;B;73,06;B;73,06
7,20034E+11;PVI0311;PERFECT;PIVO INFERIOR LD/LE;1;PC;B;42,7;B;42,7;B;42,7
7,20034E+11;PVI0212;PERFECT;PIVO INFERIOR SUSP DIANT.LD/LE;1;PC;B;86,25;;0;A;86,25
7,20034E+11;BRA3112SB;PERFECT;BRACO OSCILANTE SUSP.DIANT.S/BUCHA LD;1;PC;A;108,97;;0;A;115,15
7,20034E+11;PVI0609;PERFECT;PIVO INF. LD/ LE;1;PC;B;50,89;B;50,89;B;50,89
7,20034E+11;PVI2404;PERFECT;PIVO INFERIOR LD/LE;1;PC;B;66,62;B;59,13;B;66,62
7,20034E+11;PVI4103;PERFECT;PIVO INFERIOR LD/LE;1;PC;B;59,18;B;59,18;B;59,18
7,20077E+11;KJH0214;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;124,94;;0;A;124,94
7,20077E+11;KJH0216;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;108,91;;0;A;141,4
7,20077E+11;KJH0223;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;96,08;B;96,08;B;96,08
7,20077E+11;KJH0228;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;158,35;B;158,35;A;158,35
7,20077E+11;KJH1056;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;202,29;;0;A;202,29
7,20077E+11;KJH0268;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;175,58;B;175,58;B;175,58
7,20077E+11;TZP0105;PERFECT;TRIZETA 21 ESTRIAS ANEL 32MM;1;PC;B;42,24;B;42,24;B;42,24
7,20077E+11;TZP0501;PERFECT;TRIZETA 22 ESTRIAS ANEL 32MM;1;PC;B;46,64;;0;B;46,64
7,20077E+11;KJH0322;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;133,17;;0;B;133,17
7,20077E+11;KJH0628;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;217,06;B;217,06;B;217,06
7,20077E+11;KJH0704;PERFECT;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;277,92;A;277,92;A;277,92
7,20077E+11;TZP0303;PERFECT;TRIZETA 30 ESTRIAS ANEL 35,4MM;1;PC;A;43,23;A;43,23;A;43,23
7,20077E+11;TZP0611;PERFECT;TRIZETA LE;1;PC;A;57,12;B;57,12;A;57,12
7,2203E+11;TD002;VOLDA;TERMINAL DIRECAO LE;1;PC;B;38,82;B;34,08;B;34,09
7,2203E+11;TD008;VOLDA;TERMINAL DIRECAO LD/LE;1;PC;B;27,65;B;27,65;B;23,98
7,2203E+11;TD046;VOLDA;TERMINAL DIRECAO LD/LE;1;PC;B;37,33;A;34,52;B;38,58
7,2203E+11;TD097;VOLDA;TERMINAL DIRECAO LE;1;PC;A;62,45;A;48,44;;0
7,2203E+11;TD018;VOLDA;TERMINAL DIRECAO LD / LE;1;PC;A;48,18;B;48,18;A;48,18
7,2203E+11;TD111;VOLDA;TERMINAL DIRECAO LE;1;PC;A;60,77;A;56,53;A;60,77
7,2203E+11;TD113;VOLDA;TERMINAL DIRECAO LD;1;PC;B;64,7;A;54,34;A;64,7
7,2203E+11;TD124;VOLDA;TERMINAL DIRECAO LD;1;PC;A;59,48;;0;;0
7,2203E+11;TD262;VOLDA;TERMINAL DIRECAO LE;1;PC;A;80,94;A;74,59;A;80,94
7,2203E+11;TD183;VOLDA;TERMINAL DIRECAO LD;1;PC;A;85,4;B;85,54;;0
7,2203E+11;TD190;VOLDA;TERMINAL DIRECAO LE;1;PC;A;52,66;A;52,66;A;52,66
7,2203E+11;TD272;VOLDA;TERMINAL DIRECAO LE;1;PC;A;69,56;A;69,56;;0
7,2203E+11;TD291;VOLDA;TERMINAL DIRECAO LE;1;PC;A;66,43;A;54,3;A;54,92
7,2203E+11;TD361;VOLDA;TERMINAL DIRECAO LD;1;PC;A;63,17;;0;;0
7,22033E+11;AX001;VOLDA;AXIAL DIRECAO FEMEA;1;PC;B;25,51;B;18,32;B;29,51
7,22033E+11;AX012;VOLDA;AXIAL DIRECAO MACHO;1;PC;B;29,19;A;29,19;B;29,19
7,22033E+11;AX024;VOLDA;AXIAL DIRECAO MACHO;1;PC;B;38,07;A;38,07;A;32,55
7,22033E+11;AX124;VOLDA;AXIAL DIRECAO MACHO (MECANISMO EUROPEU);1;PC;A;33,42;B;31,7;;0
7,22033E+11;BI006;VOLDA;BIELETA DIANTEIRA LD/LE;1;PC;B;32,08;B;32,08;B;27,34
7,22033E+11;BI008;VOLDA;BIELETA DIANTEIRA LE;1;PC;A;28,75;B;29,19;;0
7,22033E+11;BI011;VOLDA;BIELETA DIANTEIRA LD/LE;1;PC;B;23,56;;0;A;22,65
7,22033E+11;BI023;VOLDA;BIELETA DIANTEIRA LD;1;PC;B;18,6;A;18,6;;0
7,22033E+11;BI025;VOLDA;BIELETA DIANTEIRA LD/LE;1;PC;A;26,14;A;26,14;;0
7,22033E+11;BI068;VOLDA;BIELETA DIANTEIRA LD/LE;1;PC;A;32,85;A;31,21;;0
7,22033E+11;AX028;VOLDA;AXIAL DE DIRECAO;1;PC;B;31,05;A;39,09;A;36,42
7,22033E+11;AX069;VOLDA;AXIAL DIRECAO LD/LE;1;PC;A;46,65;;0;A;46,65
7,22033E+11;AX153;VOLDA;AXIAL DIRECAO LD/LE;1;PC;A;38,6;A;38,35;;0
7,22033E+11;AX258;VOLDA;AXIAL DIRECAO LD/LE;1;PC;B;41,49;B;40,24;;0
7,22033E+11;AX158;VOLDA;AXIAL DIRECAO MACHO LD/LE;1;PC;A;39,15;A;39,15;;0
7,22033E+11;AX172;VOLDA;AXIAL DIRECAO MACHO LD/LE;1;PC;A;42,94;A;48,41;;0
7,22033E+11;AX265;VOLDA;AXIAL DIRECAO MACHO LD/LE;1;PC;A;51,67;A;51,67;A;51,67
7,22033E+11;BI042;VOLDA;BIELETA DIANTEIRA;1;PC;A;41,46;A;41,46;;0
7,22034E+11;PI048;VOLDA;PIVO INFERIOR LE/LD;1;PC;B;55,16;B;55,16;B;52,19
7,22034E+11;PI059;VOLDA;PIVO INFERIOR;1;PC;A;72,42;A;58,34;;0
7,22034E+11;PI064;VOLDA;PIVO INFERIOR LE;1;PC;B;43,03;B;43,03;B;43,03
7,22034E+11;PI126;VOLDA;PIVO INFERIOR LD/LE;1;PC;B;53,24;B;39,53;;0
7,22034E+11;PI139;VOLDA;PIVO INFERIOR LD/LE;1;PC;A;66,62;A;66,62;A;63,03
7,22034E+11;PI150;VOLDA;PIVO INFERIOR DIREITO/ESQUERDO;1;PC;A;48,15;A;48,15;;0
7,22034E+11;PI022;VOLDA;PIVO SUSPENSAO;1;PC;A;37,36;A;37,36;A;37,36
7,22034E+11;PI245;VOLDA;PIVO SUSPENSAO LD;1;PC;A;72,32;;0;;0
7,22077E+11;TR005;VOLDA;TRIZETA 22 ESTRIAS ANEL 32MM;1;PC;B;36,08;B;31,36;B;35,84
7,22077E+11;HC024;VOLDA;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;132,85;B;142,57;;0
7,22077E+11;HC088;VOLDA;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;169,52;;0;;0
7,22077E+11;JD009;VOLDA;JUNTA DESLIZANTE LADO CAMBIO;1;KT;A;139,44;;0;;0
7,22077E+11;HC053;VOLDA;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;100,88;A;95,86;;0
7,22077E+11;HC078;VOLDA;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;225,61;A;225,61;A;225,61
7,22077E+11;HC089;VOLDA;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;177,23;A;131,54;;0
7,22077E+11;TR014;VOLDA;TRIZETA 22 ESTRIAS ANEL 32MM;1;PC;B;41,45;B;41,45;A;34,99
7,40094E+11;C21014/1;MANN FILTROS;FILTRO AR MOTOR;1;PC;B;18,4;;0;A;18,92
7,40094E+11;C2295/2;MANN FILTROS;FILTRO AR MOTOR;1;PC;B;19,09;B;18,69;B;19,09
7,40094E+11;C26108;MANN FILTROS;FILTRO AR MOTOR;1;PC;B;37,61;B;37,61;;0
7,40094E+11;HU6006X;MANN FILTROS;FILTRO OLEO REFIL;1;PC;B;13,03;B;13,03;B;13,32
7,40094E+11;PU7005;MANN FILTROS;FILTRO COMBUSTIVEL REFIL;1;PC;B;122,08;B;122,08;A;122,08
7,40094E+11;WK613/3;MANN FILTROS;FILTRO COMBUSTIVEL;1;PC;B;17,08;B;17,08;B;17,08
7,40094E+11;SP11065-4;MANN FILTROS;KIT FILTRO (AR/CABINE/COMBUSTIVEL/OLEO);1;KT;A;74,76;;0;;0
7,40094E+11;C33017/1;MANN FILTROS;FILTRO AR MOTOR;1;PC;B;62,94;A;62,94;;0
7,40094E+11;C4292/2;MANN FILTROS;FILTRO AR MOTOR;1;PC;B;33,46;A;32,55;A;33,46
7,40094E+11;CU24003/3;MANN FILTROS;FILTRO CABINE AR CONDICIONADO;1;PC;B;17,98;B;17,46;B;17,46
7,40094E+11;CU2436/3;MANN FILTROS;FILTRO CABINE AR CONDICIONADO;1;PC;B;12,39;;0;;0
7,40094E+11;CU2442/2;MANN FILTROS;FILTRO CABINE AR CONDICIONADO;1;PC;B;15,13;B;15,13;;0
7,40094E+11;W712/43;MANN FILTROS;FILTRO OLEO BLINDADO;1;PC;B;13,14;B;13,14;;0
7,40094E+11;WK854/2;MANN FILTROS;FILTRO COMBUSTIVEL;1;PC;A;41,33;B;41,33;A;41,33
7,40094E+11;WK940/11X;MANN FILTROS;FILTRO COMBUSTIVEL;1;PC;B;104,26;B;104,26;;0
7,40094E+11;WK950/30;MANN FILTROS;FILTRO COMBUSTIVEL;1;PC;B;73,3;B;73,3;A;60,32
7,40094E+11;W6620;MANN FILTROS;FILTRO OLEO BLINDADO;1;PC;B;15,96;B;15,96;B;15,96
7,40094E+11;W7123;MANN FILTROS;FILTRO OLEO BLINDADO;1;PC;B;15,83;B;15,83;B;15,83
8,40094E+11;FAP2831;WEGA;FILTRO AR MOTOR;1;PC;B;10,89;B;11,01;B;11,01
8,40094E+11;WUNI0001;WEGA;FILTRO OLEO MULT UNIVERSAL;1;PC;B;12,17;B;11,81;B;11,81
8,40094E+11;AKX35163;WEGA;FILTRO CABINE AR CONDICIONADO;1;PC;B;12,3;B;10,87;B;12,3
8,40094E+11;FAP3286;WEGA;FILTRO AR MOTOR;1;PC;B;20,65;B;20,65;B;20,65
8,40094E+11;FAP9286;WEGA;FILTRO AR MOTOR;1;PC;B;22,95;B;23,63;B;22,95
8,40094E+11;WUNI0004;WEGA;FILTRO OLEO MULT UNIVERSAL;1;PC;B;11,53;B;11,53;B;11,56
8,40094E+11;JFO0H00;WEGA;FILTRO OLEO;1;PC;B;16,36;B;15,57;B;15,57
8,40094E+11;JFC901;WEGA;FILTRO COMBUSTIVEL;1;PC;B;37,57;B;40,95;B;37,57
8,40094E+11;JFA0438;WEGA;FILTRO AR MOTOR;1;PC;B;32,87;B;32,87;B;32,87
8,40094E+11;FCI1695A;WEGA;FILTRO COMBUSTIVEL PLASTICO;1;PC;B;12,49;B;12,49;B;12,02
8,40094E+11;JFA0429;WEGA;FILTRO AR MOTOR;1;PC;B;30,92;B;29,74;B;30,92
8,40094E+11;FAP9296;WEGA;FILTRO AR MOTOR;1;PC;B;31,87;B;31,87;B;31,87
8,40094E+11;FAP2217;WEGA;FILTRO AR MOTOR;1;PC;B;16,03;;0;;0
8,40094E+11;AKX1375;WEGA;FILTRO CABINE AR CONDICIONADO;1;PC;B;11,06;B;11,06;A;12,14
8,40094E+11;JFO0506;WEGA;FILTRO OLEO;1;PC;B;32,51;B;32,51;B;32,51
8,40094E+11;FAP3271/4;WEGA;FILTRO AR MOTOR C/ESPUMA;1;PC;B;52,78;B;52,78;B;52,78
8,40094E+11;JFA0134;WEGA;FILTRO AR MOTOR;1;PC;B;27,44;;0;A;27,44
8,40094E+11;JFA0440;WEGA;FILTRO AR MOTOR;1;PC;B;38,29;B;36,49;B;36,49
8,40094E+11;JFA0K14;WEGA;FILTRO AR MOTOR;1;PC;B;55,58;B;55,58;A;55,58
8,40094E+11;AKX35723/C;WEGA;FILTRO CABINE AR CONDICIONADO C/CARVAO;1;PC;B;34,45;A;36,87;A;34,45
8,40094E+11;AKX1396;WEGA;FILTRO CABINE AR CONDICIONADO;1;PC;B;17,94;B;17,94;A;17,94
8,40094E+11;JFA0507;WEGA;FILTRO AR MOTOR;1;PC;B;45,21;B;43,48;B;43,48
8,40094E+11;AKX1993/C;WEGA;FILTRO CABINE AR CONDICIONADO C/CARVAO;1;PC;A;25,45;;0;;0
8,40094E+11;AKX2108;WEGA;FILTRO CABINE AR CONDICIONADO;1;PC;B;16,2;B;16,2;B;16,2
8,40094E+11;AKX35163/C;WEGA;FILTRO CABINE AR CONDICIONADO C/CARVAO;1;PC;B;20,69;A;28,77;A;29,91
8,40094E+11;FAP9284;WEGA;FILTRO AR MOTOR;1;PC;A;33,92;A;33,92;A;34,94
8,40094E+11;FCD0778;WEGA;FILTRO COMBUSTIVEL REFIL;1;PC;B;65,23;B;65,23;B;65,23
8,40094E+11;FCD2061;WEGA;FILTRO COMBUSTIVEL;1;PC;A;64,81;A;55,86;A;64,8
8,40094E+11;JFCH27;WEGA;FILTRO COMBUSTIVEL;1;PC;B;41,08;B;41,08;B;41,08
8,40094E+11;WOE626;WEGA;FILTRO OLEO REFIL;1;PC;B;41,99;B;39,99;B;41,99
8,40094E+11;WOE652;WEGA;FILTRO OLEO REFIL;1;PC;B;37,36;B;38,86;B;37,36
8,40094E+11;WR200/4;WEGA;FILTRO AR MOTOR;1;PC;B;34,81;A;34,81;A;34,81
8,40094E+11;AKX2108/C;WEGA;FILTRO CABINE AR CONDICIONADO C/CARVAO;1;PC;B;27,02;B;27,02;A;26,96
8,40094E+11;JFA0137;WEGA;FILTRO AR MOTOR;1;PC;B;36,22;B;39,09;B;39,09
8,40094E+11;WFC932;WEGA;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;A;52,52;;0;A;52,52
8,40094E+11;WFC936;WEGA;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;A;83,71;;0;;0
8,40094E+11;WR315/1;WEGA;FILTRO AR MOTOR;1;PC;B;84,51;A;82,85;A;82,85
8,40094E+11;AKX1953;WEGA;FILTRO CABINE AR CONDICIONADO;1;PC;B;11,07;A;11,7;A;11,7
8,40094E+11;JFA0447;WEGA;FILTRO AR MOTOR;1;PC;A;59,06;A;63,21;A;59,06
8,40094E+11;JFA0K28;WEGA;FILTRO AR MOTOR;1;PC;B;42,46;A;42,46;A;42,46
8,40094E+11;JFC217;WEGA;FILTRO COMBUSTIVEL REFIL;1;PC;B;113,52;B;113,52;A;105,1
8,40094E+11;JFCH05;WEGA;FILTRO COMBUSTIVEL INTERNO TANQUE;1;PC;A;71,59;A;68,19;;0
8,40094E+11;WFC925;WEGA;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;A;88,48;;0;;0
8,40094E+11;WOE916;WEGA;FILTRO OLEO REFIL;1;PC;A;27,18;B;28;A;28
8,40094E+11;JFO0313;WEGA;FILTRO OLEO;1;PC;B;20,25;B;20,25;A;20,25
8,40094E+11;WO360;WEGA;FILTRO OLEO;1;PC;B;22,7;B;21,6;A;22,7
8,40094E+11;WOE227;WEGA;FILTRO OLEO REFIL;1;PC;A;92,95;;0;;0
8,40094E+11;FAP9306;WEGA;FILTRO DE AR;1;PC;A;41,44;A;41,44;A;41,44
8,40094E+11;WFC530;WEGA;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;A;127,05;;0;;0
8,40094E+11;WFC938;WEGA;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;A;57,63;;0;;0
8,40094E+11;WFC954;WEGA;FILTRO OLEO CAMBIO AUTOMATICO;1;PC;A;150,65;A;150,65;A;150,65
8,78046E+11;124P8S220H;DAYCO;CORREIA DENTADA;1;PC;B;41,27;B;37,92;B;41,27
8,78046E+11;10A0950C;DAYCO;CORREIA V;1;PC;B;13,02;B;13,39;B;13,39
8,78046E+11;10A1035C;DAYCO;CORREIA V;1;PC;B;18,49;B;18,49;;0
8,78046E+11;6PK1795;DAYCO;CORREIA POLY-V;1;PC;B;34,16;B;34,16;B;34,16
8,78046E+11;10A0960C;DAYCO;CORREIA V;1;PC;A;16,51;A;15,72;B;17,72
8,78046E+11;5PK1165;DAYCO;CORREIA POLY-V;1;PC;B;38,77;B;37,43;B;36,03
8,78046E+11;10A0940C;DAYCO;CORREIA V;1;PC;B;16,89;;0;B;15,06
8,78046E+11;10A0850C;DAYCO;CORREIA V;1;PC;B;16,04;A;14,3;;0
8,78046E+11;13A1045C;DAYCO;CORREIA V;1;PC;B;23,94;;0;;0
8,78046E+11;13A0915C;DAYCO;CORREIA V;1;PC;B;24,83;;0;;0
8,78046E+11;5PK1190;DAYCO;CORREIA POLY-V;1;PC;B;24,03;B;24,03;B;24,03
8,78046E+11;096SP170H;DAYCO;CORREIA DENTADA;1;PC;B;63,93;B;63,93;B;67,14
8,78046E+11;5PK1740;DAYCO;CORREIA POLY-V;1;PC;B;46,8;B;46,8;B;46,8
8,78046E+11;7PK2195;DAYCO;CORREIA POLY-V;1;PC;B;72,05;B;74,22;B;74,22
8,78046E+11;6PK1200EE;DAYCO;CORREIA POLY-V ELASTICA C/FERRAMENTA;1;PC;B;45,15;B;45,15;B;45,15
8,78046E+11;3PK796EE;DAYCO;CORREIA POLY-V ELASTICA C/FERRAMENTA;1;PC;B;38,64;B;38,94;B;38,94
8,78046E+11;6PK1820;DAYCO;CORREIA POLY-V;1;PC;B;47,36;B;43,07;B;47,36
8,78046E+11;5PK1030;DAYCO;CORREIA POLY-V;1;PC;B;30,77;B;30,77;B;30,77
8,78046E+11;199SHPL240HT;DAYCO;CORREIA DENTADA;1;PC;B;138,66;B;138,66;A;149,75
8,78046E+11;7PK1180;DAYCO;CORREIA POLY-V;1;PC;B;86,33;A;86,33;;0
8,78046E+11;7PK3103S;DAYCO;CORREIA POLY-V;1;PC;B;194,96;B;194,96;B;194,96
8,78091E+11;APV2917;DAYCO;POLIA CORREIA POLY-V;1;PC;A;41,54;;0;;0
8,83081E+11;1514-IKS;IKS;CABO CAPO C/ALAVANCA 1735MM;1;PC;B;16,78;B;16,78;B;16,78
8,83081E+11;2302-IKS;IKS;CABO EMBREAGEM 780MM;1;PC;B;23,39;;0;B;23,39
8,83081E+11;1305-IKS;IKS;CABO EMBREAGEM 1055MM;1;PC;B;39,27;B;39,27;A;39,27
8,83081E+11;3203-IKS;IKS;CABO FREIO 2830MM;1;PC;B;61,98;B;61,98;A;61,98
8,83081E+11;1511-IKS;IKS;CABO CAPO C/ALAVANCA 1985MM;1;PC;B;17,51;;0;A;17,51
8,83081E+11;3312-IKS;IKS;CABO EMBREAGEM 698MM;1;PC;B;45,79;B;45,79;B;45,79
8,83081E+11;1104-IKS;IKS;CABO ACELERADOR 2712MM;1;PC;B;4,69;;0;A;4,69
